Customer_ID,Age,Gender,Education,Occupation,Annual_Income,Avg_Monthly_Balance,Credit_Limit,Utilization_Ratio,Loan_Amount,EMI_to_Income,Mobile_App_Usage_Days,Internet_Banking_Frequency,Savings_Account,Credit_Card,Home_Loan,Personal_Loan,Insurance,Mutual_Fund,FD,Cross_Sell_Accepted
230,39,Male,Graduate,Business,1357010,383832,644968,0.82,942464,0.32,22,13,1,0,0,0,0,1,1,0
231,46,Male,Post-Graduate,Salaried,683638,383134,431465,0.16,2150408,0.07,27,34,1,1,0,0,1,0,0,0
232,23,Male,Graduate,Self-Employed,2952011,497518,762622,0.92,2009602,0.38,23,19,1,0,1,0,1,1,0,1
233,39,Female,Graduate,Business,1651414,257723,444904,0.95,1842544,0.19,4,41,1,1,0,1,1,1,1,1
234,40,Female,Post-Graduate,Professional,2515944,301290,163624,0.6,2099369,0.38,26,55,1,0,0,1,0,0,1,0
235,52,Male,Post-Graduate,Salaried,2454350,62318,721514,0.75,2572434,0.39,7,11,1,1,0,0,1,0,0,0
236,27,Male,Graduate,Professional,1256166,476804,692218,0.89,1076741,0.5,26,49,1,1,0,0,1,0,0,1
237,61,Male,Graduate,Professional,651114,47638,786019,0.07,477062,0.18,17,26,1,1,0,1,0,0,1,0
238,53,Male,Graduate,Self-Employed,1269673,11147,73998,0.89,2559658,0.3,3,5,1,1,0,1,0,1,1,0
239,60,Male,Undergraduate,Self-Employed,2470080,406063,55786,0.61,1220687,0.58,17,21,1,1,1,0,1,0,0,1
240,59,Female,Undergraduate,Business,709318,95770,109059,0.8,1340195,0.45,11,9,1,0,1,0,1,1,0,0
241,38,Female,Graduate,Self-Employed,1698518,332479,276897,0.54,727491,0.59,8,48,0,0,0,0,0,0,1,1
242,60,Male,Post-Graduate,Self-Employed,2449442,488206,251737,0.53,224721,0.56,19,12,0,0,0,1,0,1,0,0
243,21,Male,Graduate,Business,1603204,436604,668738,0.86,786271,0.39,7,1,1,0,0,0,1,1,0,0
244,31,Male,Post-Graduate,Business,1884630,74347,249453,0.51,931370,0.2,18,49,1,1,1,0,0,1,0,1
245,48,Female,Post-Graduate,Business,1361868,443199,648272,0.47,628644,0.47,28,14,1,1,0,0,1,0,1,0
246,45,Female,Post-Graduate,Business,2614447,447036,760650,0.6,2678171,0.43,28,26,1,1,0,1,0,0,0,1
247,43,Female,Graduate,Professional,1002991,388974,296069,0.52,2625830,0.37,21,7,1,1,0,0,0,1,0,1
248,51,Male,Graduate,Professional,2653969,429292,77139,0.45,1447804,0.43,15,55,1,1,0,0,0,0,1,0
249,50,Female,Post-Graduate,Business,808906,433968,792614,0.21,1251067,0.39,19,59,1,0,0,0,1,1,0,1
250,62,Male,Undergraduate,Business,1293734,463749,354192,0.41,2750913,0.34,26,16,1,1,0,1,1,1,1,0
251,55,Female,Undergraduate,Salaried,668590,288147,193995,0.3,2991890,0.28,3,15,1,1,1,0,0,0,1,0
252,27,Female,Undergraduate,Salaried,1383109,214026,456300,0.41,2969082,0.07,16,56,1,1,1,1,1,0,0,1
253,36,Female,Post-Graduate,Salaried,698994,289854,593769,0.58,2117700,0.53,15,4,1,1,0,0,1,1,0,0
254,46,Male,Graduate,Self-Employed,2956499,337801,409696,0.6,1053227,0.53,5,30,1,0,0,1,1,1,1,1
255,22,Male,Post-Graduate,Professional,2781714,440297,61422,0.26,68492,0.38,14,23,1,0,0,1,0,1,0,0
256,21,Female,Undergraduate,Professional,1309601,453444,277079,0.13,756870,0.2,24,22,1,0,0,0,1,1,0,1
257,32,Male,Graduate,Salaried,2533090,234381,380308,0.72,1490817,0.07,2,15,1,1,1,0,0,0,1,1
258,25,Male,Post-Graduate,Salaried,2208973,224174,629584,0.53,2331125,0.05,27,17,1,0,1,0,1,0,0,1
259,57,Male,Post-Graduate,Professional,1933525,122286,592022,0.45,1549261,0.09,4,2,1,0,0,1,1,1,0,1
260,52,Male,Undergraduate,Self-Employed,2178360,249192,532861,0.17,1797464,0.25,20,8,1,1,0,0,1,0,0,1
261,29,Male,Post-Graduate,Salaried,1720771,30655,625988,0.42,1434329,0.15,13,6,1,0,0,0,0,1,1,0
262,61,Male,Graduate,Business,2223381,411699,588074,0.79,222084,0.2,16,39,1,0,1,0,1,0,0,0
263,55,Male,Undergraduate,Salaried,1530384,50094,698546,0.57,590483,0.43,12,56,1,1,0,0,1,1,0,0
264,39,Female,Undergraduate,Professional,2890757,182522,628683,0.13,1377016,0.58,27,28,1,1,0,1,0,1,1,0
265,36,Male,Graduate,Professional,1964795,258568,275242,0.35,1417547,0.16,5,48,1,0,0,0,0,1,0,0
266,23,Male,Undergraduate,Salaried,2085887,128116,508387,0.93,951230,0.31,22,5,1,1,1,1,0,1,0,0
267,40,Female,Post-Graduate,Salaried,528594,166281,165665,0.54,1404323,0.6,25,21,0,0,0,1,1,1,1,0
268,44,Female,Post-Graduate,Business,1152259,56316,137773,0.31,1091294,0.56,21,50,1,0,0,0,1,1,0,0
269,53,Female,Undergraduate,Business,893510,259259,676364,0.87,2528976,0.24,12,20,1,1,0,0,0,1,0,1
270,44,Female,Graduate,Self-Employed,541955,28556,241994,0.35,2611855,0.23,26,43,1,1,0,0,1,0,0,1
271,31,Male,Post-Graduate,Self-Employed,1149277,169034,85301,0.71,329535,0.18,8,34,1,1,0,0,1,0,1,0
272,28,Female,Graduate,Business,2617910,418854,288045,0.18,93321,0.14,5,7,1,0,0,1,1,1,0,1
273,56,Female,Post-Graduate,Self-Employed,1357345,310898,766358,0.19,2834786,0.3,3,30,1,1,0,0,0,0,1,0
274,58,Male,Post-Graduate,Self-Employed,919657,112211,166582,0.56,1119733,0.24,22,30,1,0,1,0,1,0,0,0
275,60,Male,Undergraduate,Salaried,762661,227691,634012,0.27,2722016,0.46,13,15,0,1,0,0,0,0,1,0
276,40,Male,Undergraduate,Business,2409420,475833,633264,0.09,1030450,0.18,4,27,1,0,0,0,1,1,1,0
277,55,Female,Graduate,Salaried,441916,64376,674632,0.88,1544986,0.45,21,9,1,1,0,1,1,0,1,1
278,45,Male,Undergraduate,Salaried,1016123,416569,395629,0.1,2189702,0.21,8,27,1,0,0,0,0,1,1,0
279,55,Female,Post-Graduate,Self-Employed,1189109,357532,70509,0.7,1641562,0.38,27,2,1,1,0,0,1,0,0,0
280,45,Male,Post-Graduate,Salaried,1596915,474512,669222,0.35,2302155,0.4,27,36,1,0,1,1,1,0,0,0
281,49,Male,Graduate,Professional,2808174,285915,740967,0.89,1363837,0.42,4,27,1,0,0,0,0,0,1,0
282,38,Female,Graduate,Self-Employed,1007121,338170,163362,0.94,1631981,0.15,7,47,1,1,0,1,0,1,1,1
283,38,Male,Post-Graduate,Professional,1781294,399684,102540,0.35,852576,0.21,3,40,1,1,0,0,1,0,0,0
284,22,Male,Undergraduate,Self-Employed,2345476,407479,746304,0.58,296052,0.19,4,25,1,1,0,0,1,1,0,0
285,55,Male,Undergraduate,Salaried,2110890,410985,413191,0.75,1323073,0.37,24,36,1,0,0,0,1,1,1,1
286,36,Male,Graduate,Self-Employed,2380871,166406,208222,0.16,2975874,0.09,8,40,1,0,1,1,0,0,1,1
287,61,Male,Graduate,Professional,1369886,486333,252250,0.69,2036490,0.34,13,7,1,1,0,0,0,0,0,0
288,56,Female,Post-Graduate,Self-Employed,2651892,435965,239835,0.87,463748,0.1,13,13,1,0,1,1,1,1,1,0
289,53,Female,Post-Graduate,Professional,692445,414851,475048,0.21,2577211,0.24,9,37,1,1,0,0,1,1,1,1
290,24,Male,Graduate,Business,1179950,337254,509778,0.8,2267227,0.43,20,20,1,1,0,1,0,1,1,0
291,53,Female,Post-Graduate,Salaried,1905070,142976,173480,0.15,2102348,0.28,26,54,1,1,1,0,1,1,0,1
292,34,Female,Graduate,Professional,2406916,80805,119128,0.56,138989,0.2,20,22,1,1,0,0,0,1,1,1
293,41,Female,Graduate,Business,2583820,40968,393597,0.36,735079,0.39,5,18,1,1,0,1,1,0,0,1
294,40,Male,Undergraduate,Salaried,1327412,11650,697773,0.47,1006911,0.46,14,51,1,1,1,0,0,1,1,1
295,28,Male,Graduate,Business,1569227,284611,319382,0.32,1636405,0.19,5,11,1,1,0,0,0,1,1,0
296,27,Male,Post-Graduate,Professional,796723,111495,151051,0.28,2526859,0.21,3,6,1,1,0,0,1,1,1,0
297,23,Female,Undergraduate,Salaried,1482624,108331,437081,0.72,1966737,0.4,1,4,1,1,1,1,1,1,1,0
298,37,Female,Undergraduate,Business,2535650,187972,168913,0.25,1965841,0.58,10,3,1,1,0,0,0,1,1,0
299,53,Male,Post-Graduate,Professional,2948150,229252,480480,0.42,613520,0.17,15,52,1,1,0,0,0,0,0,0
300,32,Male,Post-Graduate,Business,2176395,307662,698412,0.3,2706086,0.41,17,6,1,1,0,0,0,1,0,0
301,42,Female,Post-Graduate,Salaried,2837838,496032,533969,0.26,2827349,0.55,12,15,0,1,0,0,1,0,1,0
302,42,Female,Graduate,Salaried,437558,471631,492804,0.61,707724,0.3,14,3,1,0,0,1,0,1,1,0
303,50,Male,Undergraduate,Salaried,994618,276501,731072,0.09,1857580,0.22,24,17,1,1,0,1,0,0,1,0
304,58,Female,Graduate,Professional,1723138,365981,533385,0.76,489087,0.42,4,30,1,1,1,0,0,1,0,0
305,58,Female,Graduate,Business,2644856,283009,296896,0.54,2383717,0.07,29,22,1,0,0,1,1,0,0,0
306,28,Female,Graduate,Business,2681919,124559,402955,0.8,2164,0.25,11,2,1,1,1,0,0,0,1,0
307,47,Female,Graduate,Professional,1634526,340512,313289,0.24,1290199,0.19,26,57,1,0,0,0,1,0,0,0
308,47,Female,Undergraduate,Salaried,2312295,373557,255908,0.69,1627156,0.17,15,16,1,0,0,0,1,1,0,1
309,54,Female,Undergraduate,Self-Employed,555223,497620,162233,0.43,2429463,0.15,14,22,1,1,0,0,1,0,1,1
310,41,Female,Graduate,Salaried,938450,267548,761011,0.12,1111515,0.46,27,49,1,1,0,1,1,1,1,0
311,50,Male,Post-Graduate,Self-Employed,2557381,71039,711602,0.73,2200685,0.58,18,11,1,0,1,0,1,0,1,0
312,53,Male,Undergraduate,Salaried,2926961,249028,769365,0.74,2215440,0.26,22,36,1,0,0,0,0,1,0,0
313,48,Female,Graduate,Professional,906619,369083,109328,0.29,2316769,0.08,9,53,1,0,0,1,0,1,1,0
314,53,Female,Post-Graduate,Self-Employed,2419626,474510,391965,0.87,306742,0.45,15,12,0,0,0,0,0,1,0,0
315,25,Female,Post-Graduate,Professional,981867,406137,537575,0.74,1709132,0.35,21,40,1,1,0,0,1,0,0,1
316,39,Male,Graduate,Self-Employed,2407839,371881,255705,0.33,117005,0.45,3,35,0,0,0,1,1,1,0,0
317,24,Male,Undergraduate,Business,922838,14428,359996,0.27,2917273,0.41,20,43,1,1,1,1,1,0,0,0
318,55,Female,Post-Graduate,Self-Employed,650906,476863,611178,0.45,86707,0.55,13,45,1,0,1,1,1,0,0,0
319,37,Male,Undergraduate,Self-Employed,1186907,259296,406470,0.31,1373268,0.13,2,57,1,1,1,0,1,1,0,0
320,64,Female,Undergraduate,Self-Employed,1863758,98783,734754,0.25,218762,0.14,15,41,0,1,0,0,0,0,1,1
321,48,Female,Post-Graduate,Business,2961665,256941,699315,0.41,1036082,0.24,14,15,1,1,0,0,1,1,0,1
322,50,Female,Graduate,Professional,2878006,123823,755317,0.07,348093,0.32,7,44,1,1,0,0,0,0,1,0
323,49,Female,Post-Graduate,Business,1383404,324701,789272,0.41,1412002,0.56,29,42,1,1,0,1,1,1,0,1
324,26,Female,Post-Graduate,Self-Employed,2826470,368127,115353,0.25,2630719,0.55,4,59,0,1,1,1,0,1,0,0
325,55,Female,Undergraduate,Salaried,2639615,124039,598168,0.29,652527,0.53,4,21,0,0,1,0,1,1,1,0
326,61,Female,Graduate,Business,588967,415582,135520,0.12,1535070,0.17,24,4,1,0,0,0,1,1,0,1
327,57,Male,Undergraduate,Salaried,2271441,319067,571321,0.58,956049,0.45,10,7,0,1,1,0,0,1,0,1
328,44,Female,Post-Graduate,Business,1177806,171636,522293,0.47,1203063,0.26,21,29,0,1,1,1,0,0,0,0
329,49,Male,Graduate,Business,1128444,390746,603263,0.73,2033712,0.56,19,41,1,0,1,0,1,0,1,1
330,51,Female,Graduate,Self-Employed,1736182,251860,766976,0.94,529860,0.17,13,6,1,1,0,0,1,0,0,0
331,55,Female,Graduate,Professional,789854,347655,447226,0.16,2868116,0.13,28,39,1,1,0,1,1,1,1,0
332,53,Male,Graduate,Professional,2838027,128410,170003,0.3,2781954,0.51,6,17,1,1,0,1,0,1,0,0
333,41,Male,Graduate,Self-Employed,866922,251889,479304,0.66,1397406,0.44,8,36,1,1,0,1,0,1,0,0
334,52,Female,Post-Graduate,Business,1053997,143714,789785,0.26,161496,0.5,10,2,1,1,0,0,1,1,1,1
335,43,Male,Post-Graduate,Professional,374992,378025,298216,0.08,1152302,0.14,17,17,1,0,0,1,1,1,1,0
336,53,Female,Post-Graduate,Professional,2670665,154921,187421,0.15,2560080,0.54,9,29,1,0,1,1,1,1,0,0
337,23,Female,Undergraduate,Professional,2606978,374159,73347,0.44,2828471,0.42,14,27,0,0,0,1,0,1,1,0
338,38,Male,Graduate,Self-Employed,1975824,422560,511814,0.44,825810,0.41,29,7,1,1,0,0,0,1,0,1
339,45,Male,Graduate,Salaried,1360986,293358,374385,0.93,1571098,0.37,20,11,1,1,1,0,0,0,0,1
340,62,Male,Post-Graduate,Salaried,1509378,179298,456376,0.47,1154118,0.47,5,26,1,1,1,0,1,0,0,1
341,51,Male,Graduate,Salaried,2793033,232763,640211,0.66,22617,0.28,26,52,1,1,1,0,1,1,1,1
342,23,Female,Undergraduate,Salaried,2305979,163594,359035,0.49,1893060,0.12,3,50,1,0,0,1,0,0,0,0
343,60,Male,Graduate,Salaried,1517351,266918,679629,0.29,326273,0.35,9,53,1,0,0,0,0,0,1,0
344,44,Male,Graduate,Professional,2856319,16680,721118,0.14,1017789,0.46,29,39,1,0,0,0,1,0,0,0
345,52,Male,Undergraduate,Professional,2924124,415723,576291,0.82,2213228,0.13,12,32,0,1,0,1,1,0,0,0
346,42,Male,Post-Graduate,Business,2863398,127028,730967,0.19,1752802,0.17,22,50,1,1,0,0,1,1,1,0
347,43,Male,Post-Graduate,Professional,1630607,84955,774443,0.14,2543621,0.43,1,23,0,0,1,0,1,0,1,1
348,22,Female,Graduate,Self-Employed,976186,190079,504997,0.24,436580,0.2,25,51,1,0,0,1,0,1,1,1
349,47,Female,Undergraduate,Business,2272260,126416,616107,0.05,2469312,0.14,11,46,1,0,0,0,0,1,0,0
350,62,Male,Post-Graduate,Professional,2727391,390417,679696,0.11,2211552,0.54,5,40,1,1,0,0,1,1,1,0
351,22,Male,Post-Graduate,Business,1017648,59353,736963,0.62,527505,0.14,19,7,1,0,0,0,1,0,0,1
352,46,Female,Post-Graduate,Business,734121,114289,690995,0.27,993334,0.24,4,1,1,1,0,1,0,0,1,0
353,37,Male,Graduate,Salaried,2073443,229167,157376,0.35,914498,0.29,12,25,0,0,0,1,1,1,1,0
354,60,Female,Undergraduate,Business,1476086,471912,683065,0.8,1447608,0.31,16,31,1,1,0,0,0,1,0,0
355,53,Female,Graduate,Professional,1928932,54233,501481,0.75,648147,0.25,16,6,1,1,0,0,1,1,1,0
356,29,Male,Post-Graduate,Salaried,1628833,272070,221550,0.49,2712287,0.55,21,28,1,0,0,0,0,1,0,0
357,63,Female,Undergraduate,Professional,605005,191937,656002,0.6,1277159,0.41,1,31,1,0,0,0,0,0,1,1
358,59,Male,Graduate,Salaried,2160625,148944,395896,0.13,1392083,0.25,26,36,1,0,0,0,1,1,0,0
359,49,Male,Post-Graduate,Professional,2233338,17839,179682,0.74,1619039,0.25,3,16,1,0,0,0,0,0,1,0
360,62,Female,Post-Graduate,Salaried,2792951,156724,430510,0.51,2235882,0.33,23,15,1,1,0,0,0,0,0,0
361,46,Female,Graduate,Salaried,522236,410075,712856,0.56,595876,0.07,25,22,1,0,0,0,0,1,0,0
362,55,Male,Post-Graduate,Self-Employed,2685546,174592,529618,0.65,2949973,0.56,22,18,1,1,1,1,0,0,1,0
363,45,Female,Post-Graduate,Professional,1875919,350984,78357,0.5,2687223,0.17,20,50,1,1,0,0,1,0,1,0
364,44,Male,Undergraduate,Business,1683057,190338,304704,0.52,387203,0.43,15,8,1,0,0,1,1,0,1,0
365,33,Female,Post-Graduate,Salaried,2300506,254433,96252,0.5,2668044,0.48,20,10,0,1,0,0,0,1,0,0
366,27,Female,Graduate,Professional,1585251,392173,395542,0.5,1784901,0.51,25,37,1,1,0,0,1,0,0,0
367,56,Male,Undergraduate,Salaried,2486528,341660,56040,0.73,153948,0.14,17,39,1,0,0,0,0,0,1,0
368,40,Male,Graduate,Self-Employed,834221,180165,533288,0.43,1484161,0.35,22,49,1,0,0,0,1,1,1,0
369,21,Male,Post-Graduate,Self-Employed,2966487,193042,194512,0.05,2567867,0.1,4,6,1,1,0,0,0,0,0,1
370,28,Female,Undergraduate,Self-Employed,828425,59620,702341,0.6,652888,0.49,3,43,1,0,1,0,0,0,0,1
371,36,Male,Undergraduate,Self-Employed,1962715,272569,424869,0.91,2767166,0.32,11,59,1,1,1,1,1,0,0,0
372,34,Male,Undergraduate,Business,1907346,345821,602659,0.28,2095419,0.14,1,10,1,1,1,0,0,1,1,1
373,32,Female,Undergraduate,Business,2834524,60727,380023,0.78,380569,0.45,5,39,1,0,1,0,0,0,0,0
374,43,Female,Graduate,Salaried,2187491,216665,188260,0.46,1647577,0.23,4,58,1,1,1,0,1,1,1,0
375,35,Male,Post-Graduate,Professional,1057011,191057,673830,0.63,1103509,0.11,26,7,1,1,1,0,0,0,1,1
376,48,Male,Post-Graduate,Self-Employed,2395316,238411,619504,0.85,2038089,0.3,20,42,1,0,0,1,1,0,1,1
377,54,Male,Undergraduate,Self-Employed,2302392,188156,253464,0.74,195715,0.18,8,45,1,0,0,1,1,1,0,1
378,22,Male,Post-Graduate,Business,847651,341786,60620,0.85,2595983,0.57,11,35,1,0,0,1,0,1,1,0
379,52,Female,Graduate,Business,2898318,95623,353286,0.06,2643190,0.25,11,28,1,1,1,0,0,0,1,1
380,43,Female,Post-Graduate,Self-Employed,1188522,273552,91503,0.22,1903678,0.36,18,25,0,1,0,0,1,1,1,0
381,42,Male,Graduate,Professional,379951,226473,794371,0.43,2014889,0.57,27,28,1,0,0,0,0,1,1,1
382,45,Male,Graduate,Salaried,1085338,65337,473459,0.81,2549644,0.27,10,9,1,0,0,0,1,0,0,0
383,42,Male,Post-Graduate,Salaried,2001091,245197,773311,0.8,663030,0.25,27,5,1,1,1,0,0,1,1,0
384,42,Female,Graduate,Salaried,2715710,249738,709614,0.22,777451,0.14,26,57,1,1,1,0,1,1,1,0
385,62,Male,Graduate,Salaried,1526700,49612,205582,0.18,1648012,0.57,13,16,1,1,0,0,1,1,0,0
386,26,Male,Graduate,Professional,1435510,180235,152837,0.8,1987360,0.49,20,29,0,1,0,0,1,0,0,0
387,35,Female,Graduate,Professional,332691,137948,777412,0.54,966778,0.17,16,43,1,0,1,1,1,1,1,0
388,63,Female,Undergraduate,Professional,2614404,287987,644225,0.61,575757,0.23,27,55,0,0,0,0,0,0,1,1
389,57,Male,Post-Graduate,Business,1927561,190436,544552,0.78,1955847,0.55,17,23,1,0,0,0,0,0,1,1
390,53,Male,Undergraduate,Self-Employed,2663179,300621,213194,0.24,1071833,0.35,18,57,1,1,1,0,1,1,1,0
391,28,Female,Graduate,Professional,515932,239065,748696,0.17,1300821,0.36,26,18,1,1,0,0,1,0,0,0
392,64,Male,Post-Graduate,Salaried,413655,393243,506544,0.82,2532013,0.41,26,26,1,1,0,1,1,1,1,0
393,64,Male,Graduate,Professional,1107977,202154,726182,0.15,1711418,0.47,3,47,1,1,0,0,1,0,0,0
394,25,Female,Post-Graduate,Self-Employed,580348,168402,384547,0.13,1461051,0.57,28,5,1,1,0,0,1,0,1,1
395,59,Female,Undergraduate,Business,1371844,104747,96944,0.3,2289200,0.49,1,8,1,0,1,1,0,0,1,0
396,24,Female,Post-Graduate,Salaried,1823090,440785,610290,0.34,2191695,0.56,2,40,1,0,0,0,1,1,0,0
397,26,Male,Graduate,Business,2645714,58114,531133,0.27,1923819,0.5,23,19,1,1,0,0,1,1,1,0
398,52,Female,Post-Graduate,Professional,1835699,339438,591805,0.72,2947327,0.08,26,37,1,1,0,0,0,0,1,1
399,50,Female,Post-Graduate,Salaried,1077270,205178,651654,0.93,412438,0.11,26,28,1,1,0,1,1,1,1,1
400,55,Male,Undergraduate,Salaried,1586479,310692,322733,0.23,1265028,0.54,6,4,1,0,0,0,1,1,0,0
401,60,Male,Graduate,Professional,1555300,334742,110117,0.75,1612884,0.07,18,20,1,1,0,1,1,1,0,0
402,36,Female,Post-Graduate,Professional,550736,366849,701628,0.09,2811775,0.49,17,50,1,1,0,0,1,0,0,1
403,33,Female,Undergraduate,Self-Employed,419755,152332,633552,0.16,2569379,0.52,26,22,1,1,1,0,1,0,0,0
404,62,Male,Post-Graduate,Professional,1639156,304494,633832,0.51,2483347,0.28,14,12,1,0,1,0,0,0,1,0
405,50,Male,Graduate,Professional,2912557,182813,578915,0.95,361002,0.25,25,1,1,0,0,0,0,0,1,0
406,39,Female,Post-Graduate,Professional,2858692,108214,438038,0.9,1220341,0.16,17,8,1,0,0,0,1,0,0,0
407,37,Female,Post-Graduate,Salaried,1053045,138885,168159,0.15,840185,0.08,26,58,1,1,0,0,1,1,0,0
408,39,Male,Post-Graduate,Self-Employed,762358,317325,309123,0.27,919320,0.46,21,41,1,1,0,0,1,1,0,0
409,48,Female,Post-Graduate,Salaried,2307614,398454,423590,0.9,1121651,0.09,25,27,1,1,1,0,1,1,1,1
410,46,Male,Graduate,Professional,2233532,93446,772240,0.19,1751273,0.57,29,21,1,1,1,0,0,0,0,1
411,57,Female,Undergraduate,Self-Employed,2483994,141912,730814,0.72,1506054,0.21,9,45,1,0,0,0,1,1,1,1
412,46,Male,Undergraduate,Professional,900657,465638,505022,0.05,343154,0.49,22,54,1,0,0,1,0,1,1,1
413,43,Male,Post-Graduate,Salaried,911821,420941,121634,0.62,2352981,0.08,19,33,1,0,0,1,1,1,1,1
414,29,Female,Graduate,Salaried,1382097,284443,475445,0.5,1884348,0.34,2,38,1,1,1,1,0,1,0,1
415,32,Female,Graduate,Professional,1575132,322796,414255,0.47,312736,0.24,3,33,1,0,1,0,1,0,0,1
416,21,Male,Graduate,Self-Employed,2797856,498741,677328,0.8,2393284,0.07,16,46,1,1,0,1,0,0,1,0
417,21,Female,Graduate,Salaried,2783196,231113,333485,0.12,2214437,0.41,16,37,1,1,1,0,1,0,1,1
418,54,Female,Graduate,Professional,2439600,343239,145642,0.39,1455739,0.57,1,45,1,1,0,0,0,0,1,1
419,52,Female,Graduate,Business,2142946,245302,492956,0.45,2730804,0.06,19,57,1,1,0,1,0,1,1,0
420,45,Male,Post-Graduate,Professional,2579337,435813,545403,0.16,1845261,0.2,18,5,0,1,0,0,0,1,0,1
421,60,Female,Undergraduate,Professional,2501414,149779,534657,0.13,1471430,0.44,24,15,1,1,0,0,1,0,0,0
422,21,Female,Undergraduate,Self-Employed,708986,321087,639915,0.21,363355,0.53,10,30,1,1,1,1,0,1,0,0
423,36,Male,Post-Graduate,Professional,1027531,119958,689433,0.27,2374900,0.15,23,3,1,1,0,0,0,0,0,0
424,59,Female,Undergraduate,Business,1029525,467019,636803,0.92,2393779,0.09,17,28,1,0,0,0,0,0,1,0
425,25,Female,Graduate,Professional,2061758,381719,576172,0.48,1522989,0.05,1,30,1,0,0,0,0,1,0,0
426,42,Male,Graduate,Business,2447086,247051,391112,0.51,827009,0.17,5,36,1,1,0,0,1,1,1,1
427,49,Male,Undergraduate,Salaried,1707924,117643,162586,0.69,2587056,0.09,4,3,1,1,1,1,1,0,0,1
428,23,Female,Graduate,Professional,1011658,365699,135041,0.67,2004958,0.25,24,52,1,0,1,1,0,1,0,0
429,32,Female,Graduate,Self-Employed,1430785,98377,129738,0.5,1786467,0.29,24,44,1,0,0,1,1,0,1,0
430,46,Male,Undergraduate,Professional,1430875,357320,387911,0.36,469453,0.31,19,58,1,0,0,0,1,0,1,0
431,36,Male,Post-Graduate,Business,1917797,110898,155946,0.35,2124653,0.13,21,31,1,0,1,1,0,0,0,1
432,57,Female,Undergraduate,Business,440642,243032,583883,0.1,2064667,0.31,7,14,1,1,1,1,0,1,0,1
433,42,Female,Undergraduate,Self-Employed,1784879,239234,135623,0.86,1313390,0.05,8,6,1,1,0,0,0,0,0,0
434,49,Female,Undergraduate,Business,2487329,85276,513234,0.74,1765374,0.18,19,19,1,0,0,0,0,1,0,0
435,34,Male,Undergraduate,Professional,1705326,126774,63918,0.61,277279,0.25,8,5,1,0,0,1,1,1,1,0
436,48,Female,Post-Graduate,Business,647983,406371,178660,0.41,844492,0.12,26,55,1,1,0,0,1,1,0,1
437,25,Male,Post-Graduate,Professional,2280352,295716,420432,0.57,176661,0.5,9,49,1,1,0,1,0,1,0,0
438,50,Male,Graduate,Professional,1875430,462910,327957,0.49,1483433,0.16,19,51,1,0,0,0,0,1,1,0
439,25,Male,Graduate,Business,1949353,338658,84999,0.3,1256815,0.47,28,59,0,1,1,0,1,0,1,1
440,32,Female,Undergraduate,Self-Employed,2200363,217105,108115,0.32,2661372,0.31,18,54,1,1,0,0,1,1,0,0
441,36,Female,Graduate,Salaried,2994380,185915,793061,0.84,1391772,0.31,14,26,1,1,0,0,0,0,1,0
442,46,Female,Post-Graduate,Self-Employed,2523883,357111,746524,0.62,2783965,0.4,18,50,1,1,0,0,1,0,1,1
443,46,Male,Graduate,Salaried,1446958,45357,784137,0.05,2881383,0.07,5,56,1,1,0,0,1,1,0,1
444,41,Female,Graduate,Self-Employed,2607826,388838,158715,0.34,439875,0.09,28,55,1,0,0,1,0,0,1,1
445,59,Male,Graduate,Professional,733951,426383,521864,0.36,2134176,0.23,26,44,1,0,0,0,1,1,0,1
446,56,Male,Undergraduate,Professional,2783161,343622,402477,0.69,2969773,0.28,28,18,1,1,0,0,0,1,0,0
447,53,Male,Graduate,Business,1379421,28983,780279,0.68,474661,0.29,1,37,1,1,0,0,1,0,1,1
448,50,Male,Post-Graduate,Salaried,379449,45276,331843,0.47,1771545,0.42,6,45,1,1,0,1,1,0,0,0
449,57,Male,Post-Graduate,Salaried,2062108,271728,192553,0.91,2344701,0.05,7,36,1,0,0,1,1,0,0,0
450,43,Male,Post-Graduate,Business,2631821,448495,513927,0.84,159223,0.58,28,31,1,1,1,0,0,1,0,0
451,30,Female,Post-Graduate,Self-Employed,2428323,200555,657806,0.83,822570,0.15,29,18,1,1,0,1,0,0,1,0
452,25,Male,Graduate,Business,913467,224185,736694,0.36,199092,0.19,5,52,0,0,1,1,1,0,0,0
453,56,Female,Undergraduate,Self-Employed,2538848,343595,502468,0.44,2607114,0.55,27,9,1,0,1,0,1,1,0,0
454,54,Male,Post-Graduate,Business,2857132,495085,693238,0.43,2792685,0.05,8,26,1,1,0,1,0,1,1,0
455,51,Female,Post-Graduate,Salaried,933194,405261,395606,0.45,232042,0.6,6,2,1,0,0,1,0,1,1,1
456,30,Female,Undergraduate,Salaried,877218,361860,451549,0.85,2362680,0.07,1,58,1,0,0,1,0,1,1,0
457,39,Female,Undergraduate,Self-Employed,1398225,378887,115625,0.27,2419712,0.12,25,32,1,0,0,1,1,0,0,1
458,52,Female,Post-Graduate,Salaried,1037816,314488,799457,0.77,1984157,0.18,12,42,1,1,1,0,1,1,0,1
459,21,Male,Post-Graduate,Salaried,887791,281708,332934,0.51,1904727,0.29,5,45,1,1,0,0,0,1,1,1
